Aika,Pumppaamo,Nimi,"Lähtövirtaama
m3","Korjattu Lähtövirtaama
m3","P1 käyntiaika
min","P2 käyntiaika
min","P3 käyntiaika
min","P4 käyntiaika
min","P5 käyntiaika
min","Myyty vesimäärä
m3","Aluevirtaama
m3"
25/09/2015 01:00,JVP1020,Suutarila,378,378,0,0,2,43,,269,301
25/09/2015 02:00,JVP1020,Suutarila,297,297,21,10,0,0,,269,217
25/09/2015 03:00,JVP1020,Suutarila,193,193,0,6,14,0,,269,124
25/09/2015 04:00,JVP1020,Suutarila,263,263,13,1,1,18,,269,205
25/09/2015 05:00,JVP1020,Suutarila,135,135,0,13,0,0,,269,60
25/09/2015 06:00,JVP1020,Suutarila,267,267,0,0,13,16,,269,150
25/09/2015 07:00,JVP1020,Suutarila,267,267,24,2,1,4,,269,119
25/09/2015 08:00,JVP1020,Suutarila,562,562,0,60,0,0,,269,392
25/09/2015 09:00,JVP1020,Suutarila,550,550,1,60,0,0,,269,399
25/09/2015 10:00,JVP1020,Suutarila,588,588,0,60,0,0,,269,437
25/09/2015 11:00,JVP1020,Suutarila,596,596,0,59,0,0,,269,439
25/09/2015 12:00,JVP1020,Suutarila,550,550,0,4,52,0,,269,396
25/09/2015 13:00,JVP1020,Suutarila,639,639,0,0,66,0,,269,511
25/09/2015 14:00,JVP1020,Suutarila,582,582,0,0,59,0,,269,439
25/09/2015 15:00,JVP1020,Suutarila,559,559,0,0,59,0,,269,414
25/09/2015 16:00,JVP1020,Suutarila,576,576,0,0,62,0,,269,414
25/09/2015 17:00,JVP1020,Suutarila,566,566,0,0,58,0,,269,418
25/09/2015 18:00,JVP1020,Suutarila,584,584,0,0,61,0,,269,438
25/09/2015 19:00,JVP1020,Suutarila,587,587,0,0,59,0,,269,408
25/09/2015 20:00,JVP1020,Suutarila,634,634,0,0,61,0,,269,451
25/09/2015 21:00,JVP1020,Suutarila,644,644,0,0,60,0,,269,477
25/09/2015 22:00,JVP1020,Suutarila,631,631,0,0,61,0,,269,469
25/09/2015 23:00,JVP1020,Suutarila,607,607,0,0,59,0,,269,474
26/09/2015,JVP1020,Suutarila,523,523,0,0,2,58,,269,411
26/09/2015 01:00,JVP1020,Suutarila,406,406,15,0,1,33,,269,313
26/09/2015 02:00,JVP1020,Suutarila,288,288,11,20,0,1,,269,206
26/09/2015 03:00,JVP1020,Suutarila,337,337,0,0,17,20,,269,264
26/09/2015 04:00,JVP1020,Suutarila,150,150,15,0,1,1,,269,83
26/09/2015 05:00,JVP1020,Suutarila,260,260,0,14,14,0,,269,192
26/09/2015 06:00,JVP1020,Suutarila,132,132,0,0,0,17,,269,62
26/09/2015 07:00,JVP1020,Suutarila,260,260,14,14,0,0,,269,180
26/09/2015 08:00,JVP1020,Suutarila,232,232,0,0,16,9,,269,111
26/09/2015 09:00,JVP1020,Suutarila,415,415,27,0,0,20,,269,263
26/09/2015 10:00,JVP1020,Suutarila,531,531,60,0,0,0,,269,355
26/09/2015 11:00,JVP1020,Suutarila,563,563,60,0,0,0,,269,395
26/09/2015 12:00,JVP1020,Suutarila,664,664,2,58,0,0,,269,480
26/09/2015 13:00,JVP1020,Suutarila,688,688,0,60,0,0,,269,522
26/09/2015 14:00,JVP1020,Suutarila,643,643,0,60,0,0,,269,484
26/09/2015 15:00,JVP1020,Suutarila,617,617,0,60,0,0,,269,475
26/09/2015 16:00,JVP1020,Suutarila,610,610,0,61,0,0,,269,461
26/09/2015 17:00,JVP1020,Suutarila,595,595,0,58,0,0,,269,431
26/09/2015 18:00,JVP1020,Suutarila,573,573,0,60,0,0,,269,413
26/09/2015 19:00,JVP1020,Suutarila,597,597,0,60,0,0,,269,422
26/09/2015 20:00,JVP1020,Suutarila,642,642,0,61,0,0,,269,452
26/09/2015 21:00,JVP1020,Suutarila,659,659,0,59,0,0,,269,490
26/09/2015 22:00,JVP1020,Suutarila,641,641,0,61,0,0,,269,483
26/09/2015 23:00,JVP1020,Suutarila,597,597,0,60,0,0,,269,485
27/09/2015,JVP1020,Suutarila,446,446,0,2,34,13,,269,351
27/09/2015 01:00,JVP1020,Suutarila,401,401,9,1,1,38,,269,323
27/09/2015 02:00,JVP1020,Suutarila,313,313,14,19,0,0,,269,232
27/09/2015 03:00,JVP1020,Suutarila,305,305,0,0,17,17,,269,225
27/09/2015 04:00,JVP1020,Suutarila,158,158,16,0,0,2,,269,93
27/09/2015 05:00,JVP1020,Suutarila,262,262,0,15,14,1,,269,197
27/09/2015 06:00,JVP1020,Suutarila,132,132,0,0,0,16,,269,58
27/09/2015 07:00,JVP1020,Suutarila,256,256,12,13,0,0,,269,179
27/09/2015 08:00,JVP1020,Suutarila,156,156,0,0,16,2,,269,80
27/09/2015 09:00,JVP1020,Suutarila,395,395,25,1,0,20,,269,240
27/09/2015 10:00,JVP1020,Suutarila,438,438,0,45,0,0,,269,276
27/09/2015 11:00,JVP1020,Suutarila,529,529,0,59,0,0,,269,343
27/09/2015 12:00,JVP1020,Suutarila,625,625,1,4,58,0,,269,430
27/09/2015 13:00,JVP1020,Suutarila,689,689,0,0,60,0,,269,520
27/09/2015 14:00,JVP1020,Suutarila,663,663,0,0,59,0,,269,492
27/09/2015 15:00,JVP1020,Suutarila,624,624,0,0,60,0,,269,460
27/09/2015 16:00,JVP1020,Suutarila,618,618,0,0,60,0,,269,461
27/09/2015 17:00,JVP1020,Suutarila,590,590,0,0,61,0,,269,443
27/09/2015 18:00,JVP1020,Suutarila,578,578,0,0,60,0,,269,415
27/09/2015 19:00,JVP1020,Suutarila,590,590,0,0,60,0,,269,390
27/09/2015 20:00,JVP1020,Suutarila,697,697,0,0,58,0,,269,486
27/09/2015 21:00,JVP1020,Suutarila,770,770,0,0,61,0,,269,545
27/09/2015 22:00,JVP1020,Suutarila,727,727,0,0,59,0,,269,558
27/09/2015 23:00,JVP1020,Suutarila,630,630,0,0,60,0,,269,511
28/09/2015,JVP1020,Suutarila,546,546,0,0,4,59,,269,442
28/09/2015 01:00,JVP1020,Suutarila,413,413,21,0,0,25,,269,335
28/09/2015 02:00,JVP1020,Suutarila,230,230,0,18,4,0,,269,159
28/09/2015 03:00,JVP1020,Suutarila,247,247,1,0,12,19,,269,179
28/09/2015 04:00,JVP1020,Suutarila,172,172,13,4,0,0,,269,97
28/09/2015 05:00,JVP1020,Suutarila,205,205,0,10,14,0,,269,134
28/09/2015 06:00,JVP1020,Suutarila,152,152,2,0,0,17,,269,57
28/09/2015 07:00,JVP1020,Suutarila,366,366,15,24,0,0,,269,211
28/09/2015 08:00,JVP1020,Suutarila,494,494,0,0,53,0,,269,324
28/09/2015 09:00,JVP1020,Suutarila,550,550,0,0,60,0,,269,413
28/09/2015 10:00,JVP1020,Suutarila,571,571,0,0,60,0,,269,432
28/09/2015 11:00,JVP1020,Suutarila,584,584,0,0,60,0,,269,432
28/09/2015 12:00,JVP1020,Suutarila,573,573,0,0,2,59,,269,421
28/09/2015 13:00,JVP1020,Suutarila,599,599,0,0,0,60,,269,468
28/09/2015 14:00,JVP1020,Suutarila,572,572,0,0,0,60,,269,438
28/09/2015 15:00,JVP1020,Suutarila,554,554,0,0,0,60,,269,423
28/09/2015 16:00,JVP1020,Suutarila,537,537,0,0,0,60,,269,410
28/09/2015 17:00,JVP1020,Suutarila,535,535,0,0,0,60,,269,383
28/09/2015 18:00,JVP1020,Suutarila,565,565,0,0,0,60,,269,409
28/09/2015 19:00,JVP1020,Suutarila,621,621,0,0,0,60,,269,441
28/09/2015 20:00,JVP1020,Suutarila,703,703,0,0,0,60,,269,504
28/09/2015 21:00,JVP1020,Suutarila,765,765,0,0,0,60,,269,559
28/09/2015 22:00,JVP1020,Suutarila,763,763,0,0,0,60,,269,591
28/09/2015 23:00,JVP1020,Suutarila,652,652,0,0,0,60,,269,510
29/09/2015,JVP1020,Suutarila,596,596,59,0,0,0,,269,508
29/09/2015 01:00,JVP1020,Suutarila,316,316,4,26,4,0,,269,238
29/09/2015 02:00,JVP1020,Suutarila,339,339,0,0,16,24,,269,270
29/09/2015 03:00,JVP1020,Suutarila,190,190,14,4,0,0,,269,122
29/09/2015 04:00,JVP1020,Suutarila,211,211,1,10,15,0,,269,143
29/09/2015 05:00,JVP1020,Suutarila,142,142,0,0,0,16,,269,68
29/09/2015 06:00,JVP1020,Suutarila,258,258,14,14,0,0,,269,165
29/09/2015 07:00,JVP1020,Suutarila,297,297,0,0,20,12,,269,134
29/09/2015 08:00,JVP1020,Suutarila,518,518,0,0,0,62,,269,356
29/09/2015 09:00,JVP1020,Suutarila,560,560,0,0,0,60,,269,405
29/09/2015 10:00,JVP1020,Suutarila,594,594,0,0,0,60,,269,461
29/09/2015 11:00,JVP1020,Suutarila,594,594,0,0,0,60,,269,450
29/09/2015 12:00,JVP1020,Suutarila,622,622,58,0,0,0,,269,481
29/09/2015 13:00,JVP1020,Suutarila,604,604,60,0,0,0,,269,472
29/09/2015 14:00,JVP1020,Suutarila,587,587,60,0,0,0,,269,449
29/09/2015 15:00,JVP1020,Suutarila,575,575,59,0,0,1,,269,456
29/09/2015 16:00,JVP1020,Suutarila,553,553,60,0,0,0,,269,410
29/09/2015 17:00,JVP1020,Suutarila,554,554,60,0,0,0,,269,396
29/09/2015 18:00,JVP1020,Suutarila,570,570,60,0,0,0,,269,414
29/09/2015 19:00,JVP1020,Suutarila,594,594,60,0,0,0,,269,431
29/09/2015 20:00,JVP1020,Suutarila,704,704,60,0,0,0,,269,479
29/09/2015 21:00,JVP1020,Suutarila,806,806,60,0,0,0,,269,594
29/09/2015 22:00,JVP1020,Suutarila,787,787,60,0,0,0,,269,608
29/09/2015 23:00,JVP1020,Suutarila,669,669,60,0,0,0,,269,526
30/09/2015,JVP1020,Suutarila,582,582,2,58,0,0,,269,489
30/09/2015 01:00,JVP1020,Suutarila,314,314,0,8,28,0,,269,234
30/09/2015 02:00,JVP1020,Suutarila,360,360,12,0,0,28,,269,291
30/09/2015 03:00,JVP1020,Suutarila,178,178,6,14,0,0,,269,110
30/09/2015 04:00,JVP1020,Suutarila,258,258,0,0,14,16,,269,189
30/09/2015 05:00,JVP1020,Suutarila,132,132,12,0,0,2,,269,63
30/09/2015 06:00,JVP1020,Suutarila,238,238,0,14,12,0,,269,144
30/09/2015 07:00,JVP1020,Suutarila,357,357,0,0,4,38,,269,198
30/09/2015 08:00,JVP1020,Suutarila,493,493,1,0,1,59,,269,322
30/09/2015 09:00,JVP1020,Suutarila,556,556,0,0,0,60,,269,408
30/09/2015 10:00,JVP1020,Suutarila,607,607,0,0,0,60,,269,478
30/09/2015 11:00,JVP1020,Suutarila,590,590,0,0,0,60,,269,447
30/09/2015 12:00,JVP1020,Suutarila,606,606,58,0,0,2,,269,460
30/09/2015 13:00,JVP1020,Suutarila,595,595,60,0,0,0,,269,469
30/09/2015 14:00,JVP1020,Suutarila,583,583,60,0,0,0,,269,450
30/09/2015 15:00,JVP1020,Suutarila,562,562,60,0,0,0,,269,439
30/09/2015 16:00,JVP1020,Suutarila,545,545,60,0,0,0,,269,409
30/09/2015 17:00,JVP1020,Suutarila,548,548,60,0,0,0,,269,401
30/09/2015 18:00,JVP1020,Suutarila,557,557,60,0,0,0,,269,398
30/09/2015 19:00,JVP1020,Suutarila,587,587,60,0,0,0,,269,417
30/09/2015 20:00,JVP1020,Suutarila,695,695,60,0,0,0,,269,474
30/09/2015 21:00,JVP1020,Suutarila,773,773,60,0,0,0,,269,565
30/09/2015 22:00,JVP1020,Suutarila,761,761,60,0,0,0,,269,580
30/09/2015 23:00,JVP1020,Suutarila,669,669,60,0,0,0,,269,539
01/10/2015,JVP1020,Suutarila,584,584,2,58,0,0,,269,498
01/10/2015 01:00,JVP1020,Suutarila,324,324,0,8,26,0,,269,246
01/10/2015 02:00,JVP1020,Suutarila,343,343,12,0,0,28,,269,275
01/10/2015 03:00,JVP1020,Suutarila,184,184,6,16,0,0,,269,114
01/10/2015 04:00,JVP1020,Suutarila,252,252,0,0,16,14,,269,186
01/10/2015 05:00,JVP1020,Suutarila,132,132,12,0,0,2,,269,62
01/10/2015 06:00,JVP1020,Suutarila,214,214,0,14,8,0,,269,123
01/10/2015 07:00,JVP1020,Suutarila,352,352,0,0,8,36,,269,197
01/10/2015 08:00,JVP1020,Suutarila,460,460,40,0,0,8,,269,292
01/10/2015 09:00,JVP1020,Suutarila,579,579,60,0,0,0,,269,435
01/10/2015 10:00,JVP1020,Suutarila,588,588,60,0,0,0,,269,448
01/10/2015 11:00,JVP1020,Suutarila,585,585,60,0,0,0,,269,440
01/10/2015 12:00,JVP1020,Suutarila,572,572,2,58,0,0,,269,423
01/10/2015 13:00,JVP1020,Suutarila,566,566,0,60,0,0,,269,447
01/10/2015 14:00,JVP1020,Suutarila,550,550,0,60,0,0,,269,410
01/10/2015 15:00,JVP1020,Suutarila,530,530,0,60,0,0,,269,418
01/10/2015 16:00,JVP1020,Suutarila,522,522,0,60,0,0,,269,372
01/10/2015 17:00,JVP1020,Suutarila,534,534,0,60,0,0,,269,378
01/10/2015 18:00,JVP1020,Suutarila,546,546,0,60,0,0,,269,392
01/10/2015 19:00,JVP1020,Suutarila,572,572,0,60,0,0,,269,403
01/10/2015 20:00,JVP1020,Suutarila,670,670,0,60,0,0,,269,468
01/10/2015 21:00,JVP1020,Suutarila,742,742,0,60,0,0,,269,541
01/10/2015 22:00,JVP1020,Suutarila,740,740,0,60,0,0,,269,560
01/10/2015 23:00,JVP1020,Suutarila,656,656,0,60,0,0,,269,512
02/10/2015,JVP1020,Suutarila,576,576,0,2,58,0,,269,481
02/10/2015 01:00,JVP1020,Suutarila,403,403,0,0,10,36,,269,327
02/10/2015 02:00,JVP1020,Suutarila,240,240,20,4,0,2,,269,169
02/10/2015 03:00,JVP1020,Suutarila,246,246,0,12,16,0,,269,180
02/10/2015 04:00,JVP1020,Suutarila,188,188,4,0,0,18,,269,119
02/10/2015 05:00,JVP1020,Suutarila,200,200,10,14,0,0,,269,130
02/10/2015 06:00,JVP1020,Suutarila,182,182,0,0,14,6,,269,86
02/10/2015 07:00,JVP1020,Suutarila,376,376,26,0,0,16,,269,224
02/10/2015 08:00,JVP1020,Suutarila,468,468,0,48,0,0,,269,300
02/10/2015 09:00,JVP1020,Suutarila,546,546,0,60,0,0,,269,390
02/10/2015 10:00,JVP1020,Suutarila,558,558,1,59,1,1,,269,410
02/10/2015 11:00,JVP1020,Suutarila,589,589,0,61,0,0,,269,456
02/10/2015 12:00,JVP1020,Suutarila,578,578,0,2,58,0,,269,441
02/10/2015 13:00,JVP1020,Suutarila,578,578,0,0,60,0,,269,434
02/10/2015 14:00,JVP1020,Suutarila,568,568,0,0,60,0,,269,424
02/10/2015 15:00,JVP1020,Suutarila,564,564,0,0,60,0,,269,431
02/10/2015 16:00,JVP1020,Suutarila,544,544,0,0,60,0,,269,406
02/10/2015 17:00,JVP1020,Suutarila,548,548,0,0,60,0,,269,393
02/10/2015 18:00,JVP1020,Suutarila,566,566,0,0,60,0,,269,412
02/10/2015 19:00,JVP1020,Suutarila,580,580,0,0,60,0,,269,403
02/10/2015 20:00,JVP1020,Suutarila,616,616,0,0,60,0,,269,435
02/10/2015 21:00,JVP1020,Suutarila,662,662,0,0,60,0,,269,493
02/10/2015 22:00,JVP1020,Suutarila,636,636,0,0,60,0,,269,475
02/10/2015 23:00,JVP1020,Suutarila,606,606,0,0,60,0,,269,487
03/10/2015,JVP1020,Suutarila,516,516,0,0,2,58,,269,397
03/10/2015 01:00,JVP1020,Suutarila,397,397,10,0,0,36,,269,314
03/10/2015 02:00,JVP1020,Suutarila,292,292,12,18,0,0,,269,216
03/10/2015 03:00,JVP1020,Suutarila,304,304,0,0,16,18,,269,231
03/10/2015 04:00,JVP1020,Suutarila,156,156,16,0,0,4,,269,94
03/10/2015 05:00,JVP1020,Suutarila,252,252,0,14,14,0,,269,181
03/10/2015 06:00,JVP1020,Suutarila,132,132,0,0,0,16,,269,63
03/10/2015 07:00,JVP1020,Suutarila,224,224,14,10,0,0,,269,144
03/10/2015 08:00,JVP1020,Suutarila,182,182,0,4,18,0,,269,73
03/10/2015 09:00,JVP1020,Suutarila,405,405,2,0,0,46,,269,250
03/10/2015 10:00,JVP1020,Suutarila,572,572,60,0,0,0,,269,388
03/10/2015 11:00,JVP1020,Suutarila,591,591,60,0,0,0,,269,400
03/10/2015 12:00,JVP1020,Suutarila,678,678,2,58,0,0,,269,496
03/10/2015 13:00,JVP1020,Suutarila,662,662,0,60,0,0,,269,497
03/10/2015 14:00,JVP1020,Suutarila,638,638,0,60,0,0,,269,492
03/10/2015 15:00,JVP1020,Suutarila,610,610,0,60,0,0,,269,463
03/10/2015 16:00,JVP1020,Suutarila,582,582,0,60,0,0,,269,436
03/10/2015 17:00,JVP1020,Suutarila,566,566,0,60,0,0,,269,413
03/10/2015 18:00,JVP1020,Suutarila,558,558,0,60,0,0,,269,402
03/10/2015 19:00,JVP1020,Suutarila,564,564,0,60,0,0,,269,396
03/10/2015 20:00,JVP1020,Suutarila,614,614,0,60,0,0,,269,430
03/10/2015 21:00,JVP1020,Suutarila,642,642,0,60,0,0,,269,465
03/10/2015 22:00,JVP1020,Suutarila,630,630,0,60,0,0,,269,481
03/10/2015 23:00,JVP1020,Suutarila,586,586,0,60,0,0,,269,476
04/10/2015,JVP1020,Suutarila,428,428,0,2,18,28,,269,313
04/10/2015 01:00,JVP1020,Suutarila,396,396,16,0,0,30,,269,314
04/10/2015 02:00,JVP1020,Suutarila,245,245,6,18,2,0,,269,171
04/10/2015 03:00,JVP1020,Suutarila,302,302,0,0,16,20,,269,231
04/10/2015 04:00,JVP1020,Suutarila,170,170,16,4,0,0,,269,102
04/10/2015 05:00,JVP1020,Suutarila,218,218,0,10,14,0,,269,149
04/10/2015 06:00,JVP1020,Suutarila,132,132,0,0,0,16,,269,65
04/10/2015 07:00,JVP1020,Suutarila,240,240,12,14,0,0,,269,170
04/10/2015 08:00,JVP1020,Suutarila,132,132,0,0,14,0,,269,40
04/10/2015 09:00,JVP1020,Suutarila,370,370,20,0,0,24,,269,252
04/10/2015 10:00,JVP1020,Suutarila,434,434,4,42,0,0,,269,272
04/10/2015 11:00,JVP1020,Suutarila,526,526,0,60,0,0,,269,343
04/10/2015 12:00,JVP1020,Suutarila,580,580,0,2,58,0,,269,399
04/10/2015 13:00,JVP1020,Suutarila,670,670,0,0,60,0,,269,489
04/10/2015 14:00,JVP1020,Suutarila,650,650,0,0,60,0,,269,491
04/10/2015 15:00,JVP1020,Suutarila,628,628,0,0,60,0,,269,484
04/10/2015 16:00,JVP1020,Suutarila,596,596,0,0,60,0,,269,444
04/10/2015 17:00,JVP1020,Suutarila,574,574,0,0,60,0,,269,413
04/10/2015 18:00,JVP1020,Suutarila,566,566,0,0,60,0,,269,401
04/10/2015 19:00,JVP1020,Suutarila,602,602,0,0,60,0,,269,411
04/10/2015 20:00,JVP1020,Suutarila,708,708,0,0,60,0,,269,488
04/10/2015 21:00,JVP1020,Suutarila,748,748,0,0,60,0,,269,530
04/10/2015 22:00,JVP1020,Suutarila,721,721,0,0,60,0,,269,544
04/10/2015 23:00,JVP1020,Suutarila,640,640,0,0,60,0,,269,519
05/10/2015,JVP1020,Suutarila,535,535,0,0,2,58,,269,427
05/10/2015 01:00,JVP1020,Suutarila,415,415,22,0,0,26,,269,337
05/10/2015 02:00,JVP1020,Suutarila,226,226,0,18,6,0,,269,158
05/10/2015 03:00,JVP1020,Suutarila,236,236,0,0,10,16,,269,171
05/10/2015 04:00,JVP1020,Suutarila,150,150,14,2,0,0,,269,98
05/10/2015 05:00,JVP1020,Suutarila,218,218,0,10,14,0,,269,146
05/10/2015 06:00,JVP1020,Suutarila,138,138,0,0,0,18,,269,27
05/10/2015 07:00,JVP1020,Suutarila,376,376,18,24,0,0,,269,237
05/10/2015 08:00,JVP1020,Suutarila,472,472,0,0,50,0,,269,302
05/10/2015 09:00,JVP1020,Suutarila,548,548,0,0,60,0,,269,396
05/10/2015 10:00,JVP1020,Suutarila,571,571,0,0,60,0,,269,420
05/10/2015 11:00,JVP1020,Suutarila,582,582,0,0,60,0,,269,435
05/10/2015 12:00,JVP1020,Suutarila,564,564,0,0,2,58,,269,425
05/10/2015 13:00,JVP1020,Suutarila,585,585,0,0,0,60,,269,454
05/10/2015 14:00,JVP1020,Suutarila,556,556,0,0,0,60,,269,415
05/10/2015 15:00,JVP1020,Suutarila,540,540,0,0,0,60,,269,427
05/10/2015 16:00,JVP1020,Suutarila,521,521,0,0,0,60,,269,378
05/10/2015 17:00,JVP1020,Suutarila,524,524,0,0,0,60,,269,370
05/10/2015 18:00,JVP1020,Suutarila,542,542,0,0,0,60,,269,393
05/10/2015 19:00,JVP1020,Suutarila,616,616,0,0,0,60,,269,419
05/10/2015 20:00,JVP1020,Suutarila,701,701,0,0,0,60,,269,498
05/10/2015 21:00,JVP1020,Suutarila,778,778,0,0,0,60,,269,564
05/10/2015 22:00,JVP1020,Suutarila,775,775,0,0,0,60,,269,602
05/10/2015 23:00,JVP1020,Suutarila,667,667,0,0,0,60,,269,538
06/10/2015,JVP1020,Suutarila,600,600,58,0,0,2,,269,502
06/10/2015 01:00,JVP1020,Suutarila,315,315,8,24,0,0,,269,237
06/10/2015 02:00,JVP1020,Suutarila,363,363,0,0,20,22,,269,292
06/10/2015 03:00,JVP1020,Suutarila,156,156,14,2,0,0,,269,89
06/10/2015 04:00,JVP1020,Suutarila,236,236,0,12,14,0,,269,169
06/10/2015 05:00,JVP1020,Suutarila,133,133,0,0,0,16,,269,61
06/10/2015 06:00,JVP1020,Suutarila,264,264,14,16,0,0,,269,169
06/10/2015 07:00,JVP1020,Suutarila,262,262,0,0,20,8,,269,113
06/10/2015 08:00,JVP1020,Suutarila,549,549,0,0,0,60,,269,376
06/10/2015 09:00,JVP1020,Suutarila,557,557,0,0,0,60,,269,421
06/10/2015 10:00,JVP1020,Suutarila,602,602,0,0,1,59,,269,453
06/10/2015 11:00,JVP1020,Suutarila,597,597,0,0,0,60,,269,449
06/10/2015 12:00,JVP1020,Suutarila,616,616,58,0,0,2,,269,480
06/10/2015 13:00,JVP1020,Suutarila,611,611,60,0,0,0,,269,473
06/10/2015 14:00,JVP1020,Suutarila,598,598,60,0,0,0,,269,456
06/10/2015 15:00,JVP1020,Suutarila,589,589,60,0,0,0,,269,467
06/10/2015 16:00,JVP1020,Suutarila,583,583,60,0,0,0,,269,442
06/10/2015 17:00,JVP1020,Suutarila,572,572,60,0,0,0,,269,411
06/10/2015 18:00,JVP1020,Suutarila,586,586,60,0,0,0,,269,430
06/10/2015 19:00,JVP1020,Suutarila,602,602,60,0,0,0,,269,412
06/10/2015 20:00,JVP1020,Suutarila,734,734,60,0,0,0,,269,517
06/10/2015 21:00,JVP1020,Suutarila,824,824,60,0,0,0,,269,605
06/10/2015 22:00,JVP1020,Suutarila,788,788,60,0,0,0,,269,606
06/10/2015 23:00,JVP1020,Suutarila,668,668,60,0,0,0,,269,531
07/10/2015,JVP1020,Suutarila,584,584,2,58,0,0,,269,491
07/10/2015 01:00,JVP1020,Suutarila,312,312,0,6,28,0,,269,236
07/10/2015 02:00,JVP1020,Suutarila,363,363,16,0,0,28,,269,290
07/10/2015 03:00,JVP1020,Suutarila,154,154,0,16,0,0,,269,86
07/10/2015 04:00,JVP1020,Suutarila,265,265,0,0,14,16,,269,196
07/10/2015 05:00,JVP1020,Suutarila,122,122,14,0,0,0,,269,52
07/10/2015 06:00,JVP1020,Suutarila,228,228,0,14,10,0,,269,136
07/10/2015 07:00,JVP1020,Suutarila,362,362,0,0,6,36,,269,193
07/10/2015 08:00,JVP1020,Suutarila,467,467,48,0,0,2,,269,306
07/10/2015 09:00,JVP1020,Suutarila,572,572,60,0,0,0,,269,417
07/10/2015 10:00,JVP1020,Suutarila,583,583,60,0,0,0,,269,454
07/10/2015 11:00,JVP1020,Suutarila,592,592,60,0,0,0,,269,447
07/10/2015 12:00,JVP1020,Suutarila,582,582,0,58,0,0,,269,425
07/10/2015 13:00,JVP1020,Suutarila,574,574,0,60,0,0,,269,457
07/10/2015 14:00,JVP1020,Suutarila,552,552,0,60,0,0,,269,412
07/10/2015 15:00,JVP1020,Suutarila,528,528,0,60,0,0,,269,413
07/10/2015 16:00,JVP1020,Suutarila,468,468,0,16,34,0,,269,325
07/10/2015 17:00,JVP1020,Suutarila,544,544,0,0,60,0,,269,399
07/10/2015 18:00,JVP1020,Suutarila,544,544,0,0,60,0,,269,398
07/10/2015 19:00,JVP1020,Suutarila,580,580,0,0,60,0,,269,410
07/10/2015 20:00,JVP1020,Suutarila,678,678,0,0,60,0,,269,470
07/10/2015 21:00,JVP1020,Suutarila,760,760,0,0,60,0,,269,532
07/10/2015 22:00,JVP1020,Suutarila,760,760,0,0,60,0,,269,584
07/10/2015 23:00,JVP1020,Suutarila,656,656,0,0,60,0,,269,527
08/10/2015,JVP1020,Suutarila,555,555,1,1,2,57,,269,441
08/10/2015 01:00,JVP1020,Suutarila,412,412,11,0,0,36,,269,339
08/10/2015 02:00,JVP1020,Suutarila,253,253,10,17,0,0,,269,181
08/10/2015 03:00,JVP1020,Suutarila,286,286,0,0,14,18,,269,218
08/10/2015 04:00,JVP1020,Suutarila,124,124,14,0,0,0,,269,62
08/10/2015 05:00,JVP1020,Suutarila,222,222,0,12,12,0,,269,156
08/10/2015 06:00,JVP1020,Suutarila,166,166,0,0,2,18,,269,66
08/10/2015 07:00,JVP1020,Suutarila,335,335,18,16,0,0,,269,183
08/10/2015 08:00,JVP1020,Suutarila,458,458,0,10,40,0,,269,301
08/10/2015 09:00,JVP1020,Suutarila,548,548,0,0,60,0,,269,401
08/10/2015 10:00,JVP1020,Suutarila,565,565,0,0,60,0,,269,416
08/10/2015 11:00,JVP1020,Suutarila,574,574,0,0,60,0,,269,428
08/10/2015 12:00,JVP1020,Suutarila,543,543,0,0,0,58,,269,421
08/10/2015 13:00,JVP1020,Suutarila,576,576,0,0,0,60,,269,429
08/10/2015 14:00,JVP1020,Suutarila,551,551,0,0,0,60,,269,421
08/10/2015 15:00,JVP1020,Suutarila,542,542,0,0,0,60,,269,423
08/10/2015 16:00,JVP1020,Suutarila,540,540,0,0,0,60,,269,392
08/10/2015 17:00,JVP1020,Suutarila,540,540,0,0,0,60,,269,383
08/10/2015 18:00,JVP1020,Suutarila,560,560,0,0,0,60,,269,409
08/10/2015 19:00,JVP1020,Suutarila,609,609,0,0,0,60,,269,425
08/10/2015 20:00,JVP1020,Suutarila,698,698,0,0,0,60,,269,485
08/10/2015 21:00,JVP1020,Suutarila,789,789,0,0,0,60,,269,581
08/10/2015 22:00,JVP1020,Suutarila,778,778,0,0,0,60,,269,606
08/10/2015 23:00,JVP1020,Suutarila,659,659,0,0,0,60,,269,516
09/10/2015,JVP1020,Suutarila,602,602,58,0,0,2,,269,510
09/10/2015 01:00,JVP1020,Suutarila,356,356,14,26,0,0,,269,278
09/10/2015 02:00,JVP1020,Suutarila,335,335,0,0,20,18,,269,264
09/10/2015 03:00,JVP1020,Suutarila,179,179,14,0,0,4,,269,113
09/10/2015 04:00,JVP1020,Suutarila,250,250,0,14,14,0,,269,184
09/10/2015 05:00,JVP1020,Suutarila,132,132,0,0,0,16,,269,57
09/10/2015 06:00,JVP1020,Suutarila,189,189,14,6,0,0,,269,100
09/10/2015 07:00,JVP1020,Suutarila,266,266,0,10,20,0,,269,109
09/10/2015 08:00,JVP1020,Suutarila,535,535,0,0,0,58,,269,365
09/10/2015 09:00,JVP1020,Suutarila,543,543,0,0,0,60,,269,384
09/10/2015 10:00,JVP1020,Suutarila,589,589,0,0,0,60,,269,450
09/10/2015 11:00,JVP1020,Suutarila,592,592,0,0,0,60,,269,451
09/10/2015 12:00,JVP1020,Suutarila,603,603,60,0,0,2,,269,441
